id,job_name,action,execution_time
2714,populate_all_ixp_connections,end,2024-07-16 07:40:12
2715,update_exchanges,start,2024-07-17 05:00:03
2716,update_exchanges,end,2024-07-17 05:00:10
2717,update_networks,start,2024-07-17 05:15:04
2718,update_networks,end,2024-07-17 05:15:06
2719,populate_all_ixp_connections,start,2024-07-17 05:30:01
2720,populate_all_ixp_connections,end,2024-07-17 07:40:24
2721,update_exchanges,start,2024-07-18 05:00:04
2722,update_exchanges,end,2024-07-18 05:00:11
2723,update_networks,start,2024-07-18 05:15:02
2724,update_networks,end,2024-07-18 05:15:05
2725,populate_all_ixp_connections,start,2024-07-18 05:30:02
2726,populate_all_ixp_connections,end,2024-07-18 07:40:30
2727,update_exchanges,start,2024-07-19 05:00:02
2728,update_exchanges,end,2024-07-19 05:00:10
2729,update_networks,start,2024-07-19 05:15:02
2730,update_networks,end,2024-07-19 05:15:05
2731,populate_all_ixp_connections,start,2024-07-19 05:30:01
2732,populate_all_ixp_connections,end,2024-07-19 07:40:40
2733,update_exchanges,start,2024-07-22 05:00:02
2734,update_exchanges,end,2024-07-22 05:00:11
2735,update_networks,start,2024-07-22 05:15:01
2736,update_networks,end,2024-07-22 05:15:04
2737,populate_all_ixp_connections,start,2024-07-22 05:30:03
2738,populate_all_ixp_connections,end,2024-07-22 07:40:29
2739,update_exchanges,start,2024-07-23 05:00:02
2740,update_exchanges,end,2024-07-23 05:00:10
2741,update_networks,start,2024-07-23 05:15:02
2742,update_networks,end,2024-07-23 05:15:04
2743,populate_all_ixp_connections,start,2024-07-23 05:30:03
2744,populate_all_ixp_connections,end,2024-07-23 07:40:18
2745,update_exchanges,start,2024-07-24 05:00:03
2746,update_exchanges,end,2024-07-24 05:00:09
2747,update_networks,start,2024-07-24 05:15:01
2748,update_networks,end,2024-07-24 05:15:04
2749,populate_all_ixp_connections,start,2024-07-24 05:30:02
2750,populate_all_ixp_connections,end,2024-07-24 07:40:42
2751,update_exchanges,start,2024-07-25 05:00:02
2752,update_exchanges,end,2024-07-25 05:00:08
2753,update_networks,start,2024-07-25 05:15:03
2754,update_networks,end,2024-07-25 05:15:05
2755,populate_all_ixp_connections,start,2024-07-25 05:30:04
2756,populate_all_ixp_connections,end,2024-07-25 07:41:19
2757,update_exchanges,start,2024-07-26 05:00:03
2758,update_exchanges,end,2024-07-26 05:00:10
2759,update_networks,start,2024-07-26 05:15:03
2760,update_networks,end,2024-07-26 05:15:05
2761,populate_all_ixp_connections,start,2024-07-26 05:30:02
2762,populate_all_ixp_connections,end,2024-07-26 07:40:58
2763,update_exchanges,start,2024-07-29 05:00:04
2764,update_exchanges,end,2024-07-29 05:00:17
2765,update_networks,start,2024-07-29 05:15:01
2766,update_networks,end,2024-07-29 05:15:04
2767,populate_all_ixp_connections,start,2024-07-29 05:30:01
2768,populate_all_ixp_connections,end,2024-07-29 07:43:30
2769,update_exchanges,start,2024-07-30 05:00:03
2770,update_exchanges,end,2024-07-30 05:00:11
2771,update_networks,start,2024-07-30 05:15:03
2772,update_networks,end,2024-07-30 05:15:05
2773,populate_all_ixp_connections,start,2024-07-30 05:30:02
2774,populate_all_ixp_connections,end,2024-07-30 07:44:46
2775,update_exchanges,start,2024-07-31 05:00:02
2776,update_exchanges,end,2024-07-31 05:00:12
2777,update_networks,start,2024-07-31 05:15:01
2778,update_networks,end,2024-07-31 05:15:05
2779,populate_all_ixp_connections,start,2024-07-31 05:30:01
2780,populate_all_ixp_connections,end,2024-07-31 07:44:10
2781,update_exchanges,start,2024-08-01 05:00:03
2782,update_exchanges,end,2024-08-01 05:00:13
2783,update_networks,start,2024-08-01 05:15:01
2784,update_networks,end,2024-08-01 05:15:04
2785,populate_all_ixp_connections,start,2024-08-01 05:30:03
2786,populate_all_ixp_connections,end,2024-08-01 07:44:05
2787,update_exchanges,start,2024-08-02 05:00:03
2788,update_exchanges,end,2024-08-02 05:00:12
2789,update_networks,start,2024-08-02 05:15:02
2790,update_networks,end,2024-08-02 05:15:05
2791,populate_all_ixp_connections,start,2024-08-02 05:30:02
2792,populate_all_ixp_connections,end,2024-08-02 07:45:12
2793,update_exchanges,start,2024-08-05 05:00:02
2794,update_exchanges,end,2024-08-05 05:00:12
2795,update_networks,start,2024-08-05 05:15:01
2796,update_networks,end,2024-08-05 05:15:06
2797,populate_all_ixp_connections,start,2024-08-05 05:30:02
2798,populate_all_ixp_connections,end,2024-08-05 07:44:13
2799,update_exchanges,start,2024-08-06 05:00:04
2800,update_exchanges,end,2024-08-06 05:00:12
2801,update_networks,start,2024-08-06 05:15:01
2802,update_networks,end,2024-08-06 05:15:05
2803,populate_all_ixp_connections,start,2024-08-06 05:30:02
2804,populate_all_ixp_connections,end,2024-08-06 07:44:28
2805,update_exchanges,start,2024-08-07 05:00:03
2806,update_exchanges,end,2024-08-07 05:00:12
2807,update_networks,start,2024-08-07 05:15:02
2808,update_networks,end,2024-08-07 05:15:05
2809,populate_all_ixp_connections,start,2024-08-07 05:30:04
2810,populate_all_ixp_connections,end,2024-08-07 07:44:13
2811,update_exchanges,start,2024-08-08 05:00:02
2812,update_exchanges,end,2024-08-08 05:00:13
2813,update_networks,start,2024-08-08 05:15:02
2814,update_networks,end,2024-08-08 05:15:05
2815,populate_all_ixp_connections,start,2024-08-08 05:30:04
2816,populate_all_ixp_connections,end,2024-08-08 07:44:45
2817,update_exchanges,start,2024-08-09 05:00:02
2818,update_exchanges,end,2024-08-09 05:00:15
2819,update_networks,start,2024-08-09 05:15:01
2820,update_networks,end,2024-08-09 05:15:05
2821,populate_all_ixp_connections,start,2024-08-09 05:30:02
2822,populate_all_ixp_connections,end,2024-08-09 07:44:57
2823,update_exchanges,start,2024-08-12 05:00:04
2824,update_exchanges,end,2024-08-12 05:00:16
2825,update_networks,start,2024-08-12 05:15:01
2826,update_networks,end,2024-08-12 05:15:05
2827,populate_all_ixp_connections,start,2024-08-12 05:30:05
2828,populate_all_ixp_connections,end,2024-08-12 07:44:53
2829,update_exchanges,start,2024-08-13 05:00:02
2830,update_exchanges,end,2024-08-13 05:00:14
2831,update_networks,start,2024-08-13 05:15:01
2832,update_networks,end,2024-08-13 05:15:04
2833,populate_all_ixp_connections,start,2024-08-13 05:30:02
2834,populate_all_ixp_connections,end,2024-08-13 07:44:22
2835,update_exchanges,start,2024-08-14 05:00:04
2836,update_exchanges,end,2024-08-14 05:00:15
2837,update_networks,start,2024-08-14 05:15:02
2838,update_networks,end,2024-08-14 05:15:05
2839,populate_all_ixp_connections,start,2024-08-14 05:30:02
2840,populate_all_ixp_connections,end,2024-08-14 07:44:43
2841,update_exchanges,start,2024-08-15 05:00:04
2842,update_exchanges,end,2024-08-15 05:00:14
2843,update_networks,start,2024-08-15 05:15:04
2844,update_networks,end,2024-08-15 05:15:07
2845,populate_all_ixp_connections,start,2024-08-15 05:30:01
2846,populate_all_ixp_connections,end,2024-08-15 07:44:09
2847,update_exchanges,start,2024-08-16 05:00:03
2848,update_exchanges,end,2024-08-16 05:00:14
2849,update_networks,start,2024-08-16 05:15:03
2850,update_networks,end,2024-08-16 05:15:05
2851,populate_all_ixp_connections,start,2024-08-16 05:30:03
2852,update_exchanges,start,2024-08-19 05:00:04
2853,update_exchanges,end,2024-08-19 05:00:16
2854,update_networks,start,2024-08-19 05:15:01
2855,update_networks,end,2024-08-19 05:15:05
2856,populate_all_ixp_connections,start,2024-08-19 05:30:02
2857,populate_all_ixp_connections,end,2024-08-19 07:44:48
2858,update_exchanges,start,2024-08-20 05:00:02
2859,update_exchanges,end,2024-08-20 05:00:11
2860,update_networks,start,2024-08-20 05:15:02
2861,update_networks,end,2024-08-20 05:15:05
2862,populate_all_ixp_connections,start,2024-08-20 05:30:03
2863,populate_all_ixp_connections,end,2024-08-20 07:44:45
2864,update_exchanges,start,2024-08-21 05:00:05
2865,update_exchanges,end,2024-08-21 05:00:14
2866,update_networks,start,2024-08-21 05:15:01
2867,update_networks,end,2024-08-21 05:15:04
2868,populate_all_ixp_connections,start,2024-08-21 05:30:02
2869,populate_all_ixp_connections,end,2024-08-21 07:45:10
2870,update_exchanges,start,2024-08-22 05:00:04
2871,update_exchanges,end,2024-08-22 05:00:14
2872,update_networks,start,2024-08-22 05:15:04
2873,update_networks,end,2024-08-22 05:15:06
2874,populate_all_ixp_connections,start,2024-08-22 05:30:02
2875,populate_all_ixp_connections,end,2024-08-22 07:45:05
2876,update_exchanges,start,2024-08-23 05:00:05
2877,update_exchanges,end,2024-08-23 05:00:14
2878,update_networks,start,2024-08-23 05:15:02
2879,update_networks,end,2024-08-23 05:15:05
2880,populate_all_ixp_connections,start,2024-08-23 05:30:02
2881,populate_all_ixp_connections,end,2024-08-23 07:44:24
2882,update_exchanges,start,2024-08-26 05:00:04
2883,update_exchanges,end,2024-08-26 05:00:16
2884,update_networks,start,2024-08-26 05:15:02
2885,update_networks,end,2024-08-26 05:15:05
2886,populate_all_ixp_connections,start,2024-08-26 05:30:02
2887,populate_all_ixp_connections,end,2024-08-26 07:44:51
2888,update_exchanges,start,2024-08-27 05:00:03
2889,update_exchanges,end,2024-08-27 05:00:11
2890,update_networks,start,2024-08-27 05:15:02
2891,update_networks,end,2024-08-27 05:15:04
2892,populate_all_ixp_connections,start,2024-08-27 05:30:03
2893,populate_all_ixp_connections,end,2024-08-27 07:45:15
2894,update_exchanges,start,2024-08-28 05:00:03
2895,update_exchanges,end,2024-08-28 05:00:13
2896,update_networks,start,2024-08-28 05:15:03
2897,update_networks,end,2024-08-28 05:15:06
2898,populate_all_ixp_connections,start,2024-08-28 05:30:01
2899,populate_all_ixp_connections,end,2024-08-28 07:45:40
2900,update_exchanges,start,2024-08-29 05:00:04
2901,update_exchanges,end,2024-08-29 05:00:12
2902,update_networks,start,2024-08-29 05:15:03
2903,update_networks,end,2024-08-29 05:15:05
2904,populate_all_ixp_connections,start,2024-08-29 05:30:04
2905,populate_all_ixp_connections,end,2024-08-29 07:45:12
2906,update_exchanges,start,2024-08-30 05:00:03
2907,update_exchanges,end,2024-08-30 05:00:12
2908,update_networks,start,2024-08-30 05:15:02
2909,update_networks,end,2024-08-30 05:15:05
2910,populate_all_ixp_connections,start,2024-08-30 05:30:02
2911,populate_all_ixp_connections,end,2024-08-30 07:44:56
2912,update_exchanges,start,2024-09-02 05:00:02
2913,update_exchanges,end,2024-09-02 05:00:12
2914,update_networks,start,2024-09-02 05:15:04
2915,update_networks,end,2024-09-02 05:15:06
2916,populate_all_ixp_connections,start,2024-09-02 05:30:03
2917,populate_all_ixp_connections,end,2024-09-02 07:45:02
2918,update_exchanges,start,2024-09-03 05:00:02
2919,update_exchanges,end,2024-09-03 05:00:12
2920,update_networks,start,2024-09-03 05:15:03
2921,update_networks,end,2024-09-03 05:15:05
2922,populate_all_ixp_connections,start,2024-09-03 05:30:02
2923,populate_all_ixp_connections,end,2024-09-03 07:45:18
2924,update_exchanges,start,2024-09-04 05:00:01
2925,update_exchanges,end,2024-09-04 05:00:06
2926,update_networks,start,2024-09-04 05:15:01
2927,update_networks,end,2024-09-04 05:15:04
2928,populate_all_ixp_connections,start,2024-09-04 05:30:03
2929,populate_all_ixp_connections,end,2024-09-04 07:45:53
2930,update_exchanges,start,2024-09-05 05:00:04
2931,update_exchanges,end,2024-09-05 05:00:15
2932,update_networks,start,2024-09-05 05:15:02
2933,update_networks,end,2024-09-05 05:15:05
2934,populate_all_ixp_connections,start,2024-09-05 05:30:02
2935,populate_all_ixp_connections,end,2024-09-05 07:45:29
2936,update_exchanges,start,2024-09-06 05:00:02
2937,update_exchanges,end,2024-09-06 05:00:08
2938,update_networks,start,2024-09-06 05:15:02
2939,update_networks,end,2024-09-06 05:15:05
2940,populate_all_ixp_connections,start,2024-09-06 05:30:02
2941,populate_all_ixp_connections,end,2024-09-06 07:45:19
2942,update_exchanges,start,2024-09-09 05:00:03
2943,update_exchanges,end,2024-09-09 05:00:12
2944,update_networks,start,2024-09-09 05:15:02
2945,update_networks,end,2024-09-09 05:15:05
2946,populate_all_ixp_connections,start,2024-09-09 05:30:04
2947,populate_all_ixp_connections,end,2024-09-09 07:45:24
2948,update_exchanges,start,2024-09-10 05:00:02
2949,update_exchanges,end,2024-09-10 05:00:10
2950,update_networks,start,2024-09-10 05:15:01
2951,update_networks,end,2024-09-10 05:15:04
2952,populate_all_ixp_connections,start,2024-09-10 05:30:02
2953,populate_all_ixp_connections,end,2024-09-10 07:45:22
2954,update_exchanges,start,2024-09-11 05:00:02
2955,update_exchanges,end,2024-09-11 05:00:11
2956,update_networks,start,2024-09-11 05:15:01
2957,update_networks,end,2024-09-11 05:15:04
2958,populate_all_ixp_connections,start,2024-09-11 05:30:04
2959,populate_all_ixp_connections,end,2024-09-11 07:45:42
2960,update_exchanges,start,2024-09-12 05:00:03
2961,update_exchanges,end,2024-09-12 05:00:14
2962,update_networks,start,2024-09-12 05:15:01
2963,update_networks,end,2024-09-12 05:15:04
2964,populate_all_ixp_connections,start,2024-09-12 05:30:03
2965,populate_all_ixp_connections,end,2024-09-12 07:45:37
2966,update_exchanges,start,2024-09-13 05:00:03
2967,update_exchanges,end,2024-09-13 05:00:11
2968,update_networks,start,2024-09-13 05:15:02
2969,update_networks,end,2024-09-13 05:15:05
2970,populate_all_ixp_connections,start,2024-09-13 05:30:03
2971,populate_all_ixp_connections,end,2024-09-13 07:45:12
2972,update_exchanges,start,2024-09-16 05:00:02
2973,update_exchanges,end,2024-09-16 05:00:10
2974,update_networks,start,2024-09-16 05:15:03
2975,update_networks,end,2024-09-16 05:15:05
2976,populate_all_ixp_connections,start,2024-09-16 05:30:02
2977,populate_all_ixp_connections,end,2024-09-16 07:45:34
2978,update_exchanges,start,2024-09-17 05:00:04
2979,update_exchanges,end,2024-09-17 05:00:12
2980,update_networks,start,2024-09-17 05:15:04
2981,update_networks,end,2024-09-17 05:15:05
2982,populate_all_ixp_connections,start,2024-09-17 05:30:03
2983,populate_all_ixp_connections,end,2024-09-17 07:45:40
2984,update_exchanges,start,2024-09-18 05:00:03
2985,update_exchanges,end,2024-09-18 05:00:14
2986,update_networks,start,2024-09-18 05:15:02
2987,update_networks,end,2024-09-18 05:15:05
2988,populate_all_ixp_connections,start,2024-09-18 05:30:02
2989,populate_all_ixp_connections,end,2024-09-18 07:45:37
2990,update_exchanges,start,2024-09-19 05:00:02
2991,update_exchanges,end,2024-09-19 05:00:10
2992,update_networks,start,2024-09-19 05:15:01
2993,update_networks,end,2024-09-19 05:15:04
2994,populate_all_ixp_connections,start,2024-09-19 05:30:02
2995,update_exchanges,start,2024-09-20 05:00:03
2996,update_exchanges,end,2024-09-20 05:00:11
2997,update_networks,start,2024-09-20 05:15:01
2998,update_networks,end,2024-09-20 05:15:04
2999,populate_all_ixp_connections,start,2024-09-20 05:30:04
3000,populate_all_ixp_connections,end,2024-09-20 07:46:10
3001,update_exchanges,start,2024-09-23 05:00:03
3002,update_exchanges,end,2024-09-23 05:00:11
3003,update_networks,start,2024-09-23 05:15:02
3004,update_networks,end,2024-09-23 05:15:05
3005,populate_all_ixp_connections,start,2024-09-23 05:30:03
3006,populate_all_ixp_connections,end,2024-09-23 07:45:18
3007,update_exchanges,start,2024-09-24 05:00:03
3008,update_exchanges,end,2024-09-24 05:00:11
3009,update_networks,start,2024-09-24 05:15:01
3010,update_networks,end,2024-09-24 05:15:04
3011,populate_all_ixp_connections,start,2024-09-24 05:30:01
3012,populate_all_ixp_connections,end,2024-09-24 07:46:08
3013,update_exchanges,start,2024-09-25 05:00:03
3014,update_exchanges,end,2024-09-25 05:00:11
3015,update_networks,start,2024-09-25 05:15:01
3016,update_networks,end,2024-09-25 05:15:04
3017,populate_all_ixp_connections,start,2024-09-25 05:30:03
3018,populate_all_ixp_connections,end,2024-09-25 07:45:59
3019,update_exchanges,start,2024-09-26 05:00:05
3020,update_exchanges,end,2024-09-26 05:00:11
3021,update_networks,start,2024-09-26 05:15:03
3022,update_networks,end,2024-09-26 05:15:05
3023,populate_all_ixp_connections,start,2024-09-26 05:30:03
3024,populate_all_ixp_connections,end,2024-09-26 07:45:31
3025,update_exchanges,start,2024-09-27 05:00:02
3026,update_exchanges,end,2024-09-27 05:00:12
3027,update_networks,start,2024-09-27 05:15:03
3028,update_networks,end,2024-09-27 05:15:05
3029,populate_all_ixp_connections,start,2024-09-27 05:30:03
3030,populate_all_ixp_connections,end,2024-09-27 07:46:05
3031,update_exchanges,start,2024-09-30 05:00:03
3032,update_exchanges,end,2024-09-30 05:00:12
3033,update_networks,start,2024-09-30 05:15:03
3034,update_networks,end,2024-09-30 05:15:05
3035,populate_all_ixp_connections,start,2024-09-30 05:30:03
3036,populate_all_ixp_connections,end,2024-09-30 07:45:43
3037,update_exchanges,start,2024-10-01 05:00:03
3038,update_exchanges,end,2024-10-01 05:00:11
3039,update_networks,start,2024-10-01 05:15:02
3040,update_networks,end,2024-10-01 05:15:04
3041,populate_all_ixp_connections,start,2024-10-01 05:30:02
3042,populate_all_ixp_connections,end,2024-10-01 07:46:36
3043,update_exchanges,start,2024-10-02 05:00:02
3044,update_exchanges,end,2024-10-02 05:00:08
3045,update_networks,start,2024-10-02 05:15:03
3046,update_networks,end,2024-10-02 05:15:05
3047,populate_all_ixp_connections,start,2024-10-02 05:30:02
3048,populate_all_ixp_connections,end,2024-10-02 07:47:00
3049,update_exchanges,start,2024-10-03 05:00:02
3050,update_exchanges,end,2024-10-03 05:00:09
3051,update_networks,start,2024-10-03 05:15:02
3052,update_networks,end,2024-10-03 05:15:04
3053,populate_all_ixp_connections,start,2024-10-03 05:30:03
3054,populate_all_ixp_connections,end,2024-10-03 07:47:00
3055,update_exchanges,start,2024-10-04 05:00:03
3056,update_exchanges,end,2024-10-04 05:00:11
3057,update_networks,start,2024-10-04 05:15:02
3058,update_networks,end,2024-10-04 05:15:05
3059,populate_all_ixp_connections,start,2024-10-04 05:30:02
3060,populate_all_ixp_connections,end,2024-10-04 07:46:37
3061,update_exchanges,start,2024-10-07 05:00:03
3062,update_exchanges,end,2024-10-07 05:00:11
3063,update_networks,start,2024-10-07 05:15:02
3064,update_networks,end,2024-10-07 05:15:05
3065,populate_all_ixp_connections,start,2024-10-07 05:30:03
